persona_idno,documento_idno,rol_evento
mx-sv-per-002175,mx-sv-doc-002577,Dueño Difunto
mx-sv-per-002921,mx-sv-doc-002577,Albacea
mx-sv-per-007069,mx-sv-doc-002577,Albacea
mx-sv-per-007079,mx-sv-doc-002577,comprador
mx-sv-per-007082,mx-sv-doc-002578,Vendedor
mx-sv-per-007083,mx-sv-doc-002578,comprador
mx-sv-per-002175,mx-sv-doc-002579,Dueño Difunto
mx-sv-per-007069,mx-sv-doc-002579,Albacea
mx-sv-per-003286,mx-sv-doc-002579,comprador
mx-sv-per-007086,mx-sv-doc-002580,Vendedor
mx-sv-per-003654,mx-sv-doc-002580,intermediario
mx-sv-per-007087,mx-sv-doc-002580,comprador
mx-sv-per-003654,mx-sv-doc-002581,Vendedor
mx-sv-per-007089,mx-sv-doc-002581,comprador
mx-sv-per-007091,mx-sv-doc-002582,Vendedor
mx-sv-per-003654,mx-sv-doc-002582,comprador
mx-sv-per-003654,mx-sv-doc-002583,comprador
mx-sv-per-007093,mx-sv-doc-002583,Vendedor
mx-sv-per-002175,mx-sv-doc-002584,Dueño Difunto
mx-sv-per-002921,mx-sv-doc-002584,Albacea
mx-sv-per-007069,mx-sv-doc-002584,Albacea
mx-sv-per-007095,mx-sv-doc-002584,comprador
mx-sv-per-007097,mx-sv-doc-002585,Vendedor
mx-sv-per-003694,mx-sv-doc-002585,intermediario
mx-sv-per-002910,mx-sv-doc-002585,comprador
mx-sv-per-007099,mx-sv-doc-002586,Vendedor
mx-sv-per-007100,mx-sv-doc-002586,comprador
mx-sv-per-007102,mx-sv-doc-002587,Vendedor
mx-sv-per-002998,mx-sv-doc-002587,intermediario
mx-sv-per-002910,mx-sv-doc-002587,comprador
mx-sv-per-007104,mx-sv-doc-002588,Vendedor
mx-sv-per-007105,mx-sv-doc-002588,comprador
mx-sv-per-007099,mx-sv-doc-002589,Vendedor
mx-sv-per-007107,mx-sv-doc-002589,intermediario
mx-sv-per-002910,mx-sv-doc-002589,comprador
mx-sv-per-001033,mx-sv-doc-002590,Dueño Difunto
mx-sv-per-003453,mx-sv-doc-002590,Albacea
mx-sv-per-003999,mx-sv-doc-002590,comprador
mx-sv-per-003344,mx-sv-doc-002591,Vendedor
mx-sv-per-007069,mx-sv-doc-002591,comprador
mx-sv-per-003344,mx-sv-doc-002592,Vendedor
mx-sv-per-007111,mx-sv-doc-002592,comprador
mx-sv-per-003464,mx-sv-doc-002593,Vendedor
mx-sv-per-002910,mx-sv-doc-002593,comprador
mx-sv-per-003668,mx-sv-doc-002594,Vendedor
mx-sv-per-007113,mx-sv-doc-002594,intermediario
mx-sv-per-007105,mx-sv-doc-002594,comprador
mx-sv-per-007115,mx-sv-doc-002595,Vendedor
mx-sv-per-002998,mx-sv-doc-002595,intermediario
mx-sv-per-007116,mx-sv-doc-002595,comprador
mx-sv-per-007061,mx-sv-doc-002596,Dueño Difunto
mx-sv-per-007118,mx-sv-doc-002596,Albacea
mx-sv-per-003263,mx-sv-doc-002596,comprador
mx-sv-per-007120,mx-sv-doc-002597,Vendedor
mx-sv-per-007121,mx-sv-doc-002597,Vendedor
mx-sv-per-007099,mx-sv-doc-002597,comprador
mx-sv-per-003344,mx-sv-doc-002598,Vendedor
mx-sv-per-007123,mx-sv-doc-002598,comprador
mx-sv-per-002582,mx-sv-doc-002599,Dueño Difunto
mx-sv-per-007125,mx-sv-doc-002599,Albacea
mx-sv-per-003454,mx-sv-doc-002599,comprador
mx-sv-per-007127,mx-sv-doc-002600,Vendedor Y Propietario
mx-sv-per-007128,mx-sv-doc-002600,comprador
mx-sv-per-006619,mx-sv-doc-002600,Antiguo Propietario
mx-sv-per-006620,mx-sv-doc-002600,Antiguo Propietario (Difunto)
mx-sv-per-007130,mx-sv-doc-002601,Vendedor (Con Poder)
mx-sv-per-007131,mx-sv-doc-002601,comprador
mx-sv-per-007132,mx-sv-doc-002601,Vendedor Y Propietario
mx-sv-per-007133,mx-sv-doc-002601,Antiguo Propietario
mx-sv-per-006121,mx-sv-doc-002602,Vendedor
mx-sv-per-006121,mx-sv-doc-002602,Albacea Testamentario Y Tenedor De Bienes
mx-sv-per-007135,mx-sv-doc-002602,comprador
mx-sv-per-006645,mx-sv-doc-002602,Vendedor Y Propietario
mx-sv-per-006688,mx-sv-doc-002602,Vendedor
mx-sv-per-006688,mx-sv-doc-002602,Albacea Testamentario Y Tenedor De Bienes
mx-sv-per-007292,mx-sv-doc-002623,Vendedor
mx-sv-per-007293,mx-sv-doc-002623,comprador
mx-sv-per-007294,mx-sv-doc-002623,Antiguo Propietario
mx-sv-per-007296,mx-sv-doc-002623,Testigo
mx-sv-per-007297,mx-sv-doc-002623,Testigo
mx-sv-per-007295,mx-sv-doc-002623,Testigo
mx-sv-per-007099,mx-sv-doc-002665,Vendedor
mx-sv-per-007042,mx-sv-doc-002665,comprador
mx-sv-per-006078,mx-sv-doc-002603,Vendedor Y Propietario
mx-sv-per-006091,mx-sv-doc-002603,comprador
mx-sv-per-006079,mx-sv-doc-002603,Antiguo Propietario (Difunto)
mx-sv-per-007139,mx-sv-doc-002604,Vendedor Y Propietario
mx-sv-per-006659,mx-sv-doc-002604,comprador
mx-sv-per-007274,mx-sv-doc-002620,Vendedor
mx-sv-per-007274,mx-sv-doc-002620,Heredero
mx-sv-per-007275,mx-sv-doc-002620,comprador
mx-sv-per-007276,mx-sv-doc-002620,Testigo
mx-sv-per-007277,mx-sv-doc-002620,Testigo
mx-sv-per-007278,mx-sv-doc-002620,Testigo
mx-sv-per-007143,mx-sv-doc-002605,Vendedor Y Propietario
mx-sv-per-007144,mx-sv-doc-002605,comprador
mx-sv-per-007145,mx-sv-doc-002605,Vendedor Y Propietario
mx-sv-per-007146,mx-sv-doc-002605,Recipiente De La Donación
mx-sv-per-007144,mx-sv-doc-002605,Donador
mx-sv-per-007148,mx-sv-doc-002606,Vendedor Y Propietario
mx-sv-per-007149,mx-sv-doc-002606,comprador
mx-sv-per-007150,mx-sv-doc-002606,Antiguo Propietario
mx-sv-per-007151,mx-sv-doc-002606,Otorgante Del Poder
mx-sv-per-007153,mx-sv-doc-002607,comprador
mx-sv-per-007154,mx-sv-doc-002607,Antiguo Propietario
mx-sv-per-007156,mx-sv-doc-002607,Apoderado
mx-sv-per-007157,mx-sv-doc-002607,Acreedor
mx-sv-per-007158,mx-sv-doc-002607,Apoderado
mx-sv-per-007160,mx-sv-doc-002607,Testigo
mx-sv-per-007161,mx-sv-doc-002607,Testigo
mx-sv-per-003763,mx-sv-doc-002607,Testigo
mx-sv-per-007159,mx-sv-doc-002607,Testigo
mx-sv-per-007163,mx-sv-doc-002608,comprador
mx-sv-per-007164,mx-sv-doc-002608,Antiguo Propietario
mx-sv-per-007166,mx-sv-doc-002608,Apoderado
mx-sv-per-007168,mx-sv-doc-002608,Acreedor
mx-sv-per-007167,mx-sv-doc-002608,Acreedor
mx-sv-per-007169,mx-sv-doc-002608,Apoderado
mx-sv-per-007170,mx-sv-doc-002608,Testigo
mx-sv-per-007171,mx-sv-doc-002608,Testigo
mx-sv-per-007172,mx-sv-doc-002608,Testigo
mx-sv-per-007175,mx-sv-doc-002609,comprador
mx-sv-per-007176,mx-sv-doc-002609,Antiguo Propietario
mx-sv-per-007178,mx-sv-doc-002609,Apoderado
mx-sv-per-007179,mx-sv-doc-002609,Acreedor
mx-sv-per-007180,mx-sv-doc-002609,Acreedor
mx-sv-per-007181,mx-sv-doc-002609,Apoderado
mx-sv-per-007184,mx-sv-doc-002609,Testigo
mx-sv-per-007182,mx-sv-doc-002609,Testigo
mx-sv-per-007183,mx-sv-doc-002609,Testigo
mx-sv-per-007186,mx-sv-doc-002610,comprador
mx-sv-per-007187,mx-sv-doc-002610,Antiguo Propietario
mx-sv-per-007189,mx-sv-doc-002610,Apoderado
mx-sv-per-007190,mx-sv-doc-002610,Acreedor
mx-sv-per-007191,mx-sv-doc-002610,Acreedor
mx-sv-per-007192,mx-sv-doc-002610,Apoderado
mx-sv-per-007193,mx-sv-doc-002610,Testigo
mx-sv-per-007194,mx-sv-doc-002610,Testigo
mx-sv-per-007195,mx-sv-doc-002610,Testigo
mx-sv-per-007198,mx-sv-doc-002611,comprador
mx-sv-per-007199,mx-sv-doc-002611,Antiguo Propietario
mx-sv-per-007202,mx-sv-doc-002611,Acreedor
mx-sv-per-007203,mx-sv-doc-002611,Acreedor
mx-sv-per-007201,mx-sv-doc-002611,Apoderado
mx-sv-per-007204,mx-sv-doc-002611,Apoderado
mx-sv-per-007205,mx-sv-doc-002611,Testigo
mx-sv-per-007206,mx-sv-doc-002611,Testigo
mx-sv-per-007207,mx-sv-doc-002611,Testigo
mx-sv-per-007210,mx-sv-doc-002612,comprador
mx-sv-per-007211,mx-sv-doc-002612,Antiguo Propietario
mx-sv-per-007212,mx-sv-doc-002612,Apoderado
mx-sv-per-007214,mx-sv-doc-002612,Acreedor
mx-sv-per-007215,mx-sv-doc-002612,Acreedor
mx-sv-per-007213,mx-sv-doc-002612,Apoderado
mx-sv-per-007216,mx-sv-doc-002612,Apoderado
mx-sv-per-007217,mx-sv-doc-002612,Testigo
mx-sv-per-007218,mx-sv-doc-002612,Testigo
mx-sv-per-007219,mx-sv-doc-002612,Testigo
mx-sv-per-007221,mx-sv-doc-002613,Otorgante Del Poder
mx-sv-per-007222,mx-sv-doc-002613,Dueña
mx-sv-per-007222,mx-sv-doc-002613,otorgante
mx-sv-per-007223,mx-sv-doc-002613,Apoderado
mx-sv-per-007224,mx-sv-doc-002613,Testigo
mx-sv-per-007225,mx-sv-doc-002613,Testigo
mx-sv-per-007226,mx-sv-doc-002613,Testigo
mx-sv-per-007229,mx-sv-doc-002614,Testigo
mx-sv-per-007230,mx-sv-doc-002614,Testigo
mx-sv-per-007231,mx-sv-doc-002614,Testigo
mx-sv-per-007228,mx-sv-doc-002614,Apoderado
mx-sv-per-007227,mx-sv-doc-002614,otorgante
mx-sv-per-007236,mx-sv-doc-002615,Vendedor
mx-sv-per-007238,mx-sv-doc-002615,comprador
mx-sv-per-007240,mx-sv-doc-002615,Testigo
mx-sv-per-007241,mx-sv-doc-002615,Testigo
mx-sv-per-007239,mx-sv-doc-002615,Testigo
mx-sv-per-007243,mx-sv-doc-002616,Vendedor
mx-sv-per-007244,mx-sv-doc-002616,comprador
mx-sv-per-007245,mx-sv-doc-002616,Dueña Anterior
mx-sv-per-007248,mx-sv-doc-002616,Testigo
mx-sv-per-007246,mx-sv-doc-002616,Testigo
mx-sv-per-007247,mx-sv-doc-002616,Testigo
mx-sv-per-007251,mx-sv-doc-002617,Vendedor
mx-sv-per-007252,mx-sv-doc-002617,Antiguo Propietario
mx-sv-per-007253,mx-sv-doc-002617,comprador
mx-sv-per-007254,mx-sv-doc-002617,Testigo
mx-sv-per-007255,mx-sv-doc-002617,Testigo
mx-sv-per-007256,mx-sv-doc-002617,Testigo
mx-sv-per-007257,mx-sv-doc-002617,Testigo
mx-sv-per-007258,mx-sv-doc-002617,Testigo
mx-sv-per-007260,mx-sv-doc-002618,Vendedor
mx-sv-per-007261,mx-sv-doc-002618,Antiguo Propietario
mx-sv-per-007262,mx-sv-doc-002618,comprador
mx-sv-per-007269,mx-sv-doc-002619,comprador
mx-sv-per-007270,mx-sv-doc-002619,Testigo
mx-sv-per-007271,mx-sv-doc-002619,Testigo
mx-sv-per-007299,mx-sv-doc-002624,Vendedor
mx-sv-per-007300,mx-sv-doc-002624,comprador
mx-sv-per-007304,mx-sv-doc-002624,Testigo
mx-sv-per-007302,mx-sv-doc-002624,Testigo
mx-sv-per-007303,mx-sv-doc-002624,Testigo
mx-sv-per-007149,mx-sv-doc-002625,Vendedor Y Propietario
mx-sv-per-004713,mx-sv-doc-002625,comprador
mx-sv-per-007307,mx-sv-doc-002626,Vendedor Y Propietario
mx-sv-per-006090,mx-sv-doc-002626,comprador
mx-sv-per-007309,mx-sv-doc-002626,Testigo De Reconocimiento
mx-sv-per-007339,mx-sv-doc-002639,Vendedor
mx-sv-per-007340,mx-sv-doc-002639,comprador
mx-sv-per-003988,mx-sv-doc-002640,Vendedor
mx-sv-per-006148,mx-sv-doc-002640,comprador
mx-sv-per-007311,mx-sv-doc-002627,Vendedor Y Propietario
mx-sv-per-007144,mx-sv-doc-002627,comprador
mx-sv-per-007312,mx-sv-doc-002627,Antiguo Propietario
mx-sv-per-007313,mx-sv-doc-002627,Antiguo Propietario
mx-sv-per-006625,mx-sv-doc-002628,Vendedor (Con Poder)
mx-sv-per-007316,mx-sv-doc-002628,comprador
mx-sv-per-007317,mx-sv-doc-002628,Vendedor Y Propietario
mx-sv-per-006783,mx-sv-doc-002628,Vendedor Y Propietario
mx-sv-per-007349,mx-sv-doc-002645,Vendedor
mx-sv-per-003207,mx-sv-doc-002645,intermediario
mx-sv-per-007350,mx-sv-doc-002645,comprador
mx-sv-per-007419,mx-sv-doc-002673,Vendedor
mx-sv-per-007420,mx-sv-doc-002673,Vendedor
mx-sv-per-003999,mx-sv-doc-002673,comprador
mx-sv-per-007320,mx-sv-doc-002629,Vendedor Y Propietario
mx-sv-per-007131,mx-sv-doc-002629,comprador
mx-sv-per-007321,mx-sv-doc-002629,Vendedor Y Propietario
mx-sv-per-007322,mx-sv-doc-002629,Antiguo Propietario
mx-sv-per-007322,mx-sv-doc-002629,Otorgante De Dote
mx-sv-per-007099,mx-sv-doc-002630,Vendedor
mx-sv-per-007105,mx-sv-doc-002630,comprador
mx-sv-per-007113,mx-sv-doc-002631,Vendedor
mx-sv-per-003588,mx-sv-doc-002631,comprador
mx-sv-per-003336,mx-sv-doc-002632,Albacea
mx-sv-per-003399,mx-sv-doc-002632,Dueño Difunto
mx-sv-per-002998,mx-sv-doc-002632,comprador
mx-sv-per-007326,mx-sv-doc-002633,Vendedor
mx-sv-per-007327,mx-sv-doc-002633,comprador
mx-sv-per-007329,mx-sv-doc-002634,Vendedor
mx-sv-per-007067,mx-sv-doc-002634,comprador
mx-sv-per-004051,mx-sv-doc-002635,Vendedor
mx-sv-per-007070,mx-sv-doc-002635,comprador
mx-sv-per-007332,mx-sv-doc-002636,Vendedor
mx-sv-per-004046,mx-sv-doc-002636,intermediario
mx-sv-per-007070,mx-sv-doc-002636,comprador
mx-sv-per-007334,mx-sv-doc-002637,Vendedor
mx-sv-per-007335,mx-sv-doc-002637,intermediario
mx-sv-per-007336,mx-sv-doc-002637,comprador
mx-sv-per-007344,mx-sv-doc-002641,Vendedor
mx-sv-per-007343,mx-sv-doc-002641,Vendedor
mx-sv-per-003454,mx-sv-doc-002641,comprador
mx-sv-per-003399,mx-sv-doc-002642,Dueño Difunto
mx-sv-per-003336,mx-sv-doc-002642,Albacea
mx-sv-per-006583,mx-sv-doc-002642,comprador
mx-sv-per-003999,mx-sv-doc-002643,Vendedor
mx-sv-per-003005,mx-sv-doc-002643,comprador
mx-sv-per-006646,mx-sv-doc-002644,Vendedor Y Propietario
mx-sv-per-006634,mx-sv-doc-002644,comprador
mx-sv-per-006702,mx-sv-doc-002646,Vendedor Y Propietario
mx-sv-per-006701,mx-sv-doc-002646,comprador
mx-sv-per-007353,mx-sv-doc-002646,Antiguo Propietario
mx-sv-per-007354,mx-sv-doc-002646,Antiguo Propietario
mx-sv-per-007356,mx-sv-doc-002647,Vendedor
mx-sv-per-007356,mx-sv-doc-002647,Albacea Testamentario
mx-sv-per-007356,mx-sv-doc-002647,Heredero
mx-sv-per-007357,mx-sv-doc-002647,comprador
mx-sv-per-007358,mx-sv-doc-002647,Vendedor
mx-sv-per-007358,mx-sv-doc-002647,Propietario (Difunto)
mx-sv-per-007356,mx-sv-doc-002648,Vendedor
mx-sv-per-007356,mx-sv-doc-002648,Albacea Testamentario Y Tenedor De Bienes
mx-sv-per-007356,mx-sv-doc-002648,Heredero
mx-sv-per-007127,mx-sv-doc-002648,comprador
mx-sv-per-007358,mx-sv-doc-002648,Propietario (Difunto)
mx-sv-per-007358,mx-sv-doc-002648,Vendedor
mx-sv-per-003558,mx-sv-doc-002664,Vendedor
mx-sv-per-007099,mx-sv-doc-002664,comprador
mx-sv-per-007362,mx-sv-doc-002649,Vendedor (Con Poder)
mx-sv-per-007131,mx-sv-doc-002649,comprador
mx-sv-per-007363,mx-sv-doc-002649,Vendedor Y Propietario
mx-sv-per-007364,mx-sv-doc-002649,Vendedor Y Propietario
mx-sv-per-007363,mx-sv-doc-002649,Otorgante Del Poder
mx-sv-per-007364,mx-sv-doc-002649,Otorgante Del Poder
mx-sv-per-007366,mx-sv-doc-002650,Vendedor (Con Poder)
mx-sv-per-006700,mx-sv-doc-002650,comprador
mx-sv-per-007367,mx-sv-doc-002650,Antiguo Propietario
mx-sv-per-007368,mx-sv-doc-002650,Antiguo Propietario
mx-sv-per-007415,mx-sv-doc-002671,Vendedor
mx-sv-per-007105,mx-sv-doc-002671,comprador
mx-sv-per-007131,mx-sv-doc-002651,Vendedor Y Propietario
mx-sv-per-006688,mx-sv-doc-002651,comprador
mx-sv-per-007320,mx-sv-doc-002651,Antiguo Propietario
mx-sv-per-007321,mx-sv-doc-002651,Antiguo Propietario
mx-sv-per-007371,mx-sv-doc-002652,Vendedor (Con Poder)
mx-sv-per-007144,mx-sv-doc-002652,comprador
mx-sv-per-007372,mx-sv-doc-002652,Vendedor Y Propietario
mx-sv-per-006688,mx-sv-doc-002653,Vendedor Y Propietario
mx-sv-per-004713,mx-sv-doc-002653,comprador
mx-sv-per-007374,mx-sv-doc-002653,Antiguo Propietario
mx-sv-per-007375,mx-sv-doc-002653,Antiguo Propietario (Difunto)
mx-sv-per-002936,mx-sv-doc-002672,Vendedor
mx-sv-per-006148,mx-sv-doc-002672,comprador
mx-sv-per-007362,mx-sv-doc-002654,Vendedor Y Propietario
mx-sv-per-007144,mx-sv-doc-002654,comprador
mx-sv-per-007378,mx-sv-doc-002654,Antiguo Propietario
mx-sv-per-007131,mx-sv-doc-002654,Antiguo Propietario
mx-sv-per-006121,mx-sv-doc-002655,Vendedor
mx-sv-per-006121,mx-sv-doc-002655,Albacea Testamentario Y Tenedor De Bienes
mx-sv-per-006688,mx-sv-doc-002655,comprador
mx-sv-per-006645,mx-sv-doc-002655,Antiguo Propietario (Difunto)
mx-sv-per-006647,mx-sv-doc-002655,Antiguo Propietario (Difunto)
mx-sv-per-007381,mx-sv-doc-002656,Vendedor (Con Poder)
mx-sv-per-007382,mx-sv-doc-002656,comprador
mx-sv-per-007383,mx-sv-doc-002656,Propietario
mx-sv-per-007383,mx-sv-doc-002656,Otorgante Del Poder
mx-sv-per-007131,mx-sv-doc-002657,Vendedor Y Propietario
mx-sv-per-007385,mx-sv-doc-002657,comprador
mx-sv-per-007130,mx-sv-doc-002657,Antiguo Vendedor (Con Poder)
mx-sv-per-007132,mx-sv-doc-002657,Antiguo Propietario
mx-sv-per-007388,mx-sv-doc-002658,Vendedor Y Propietario
mx-sv-per-006096,mx-sv-doc-002658,comprador
mx-sv-per-005606,mx-sv-doc-002658,Antiguo Propietario (Difunto)
mx-sv-per-007389,mx-sv-doc-002658,Antiguo Propietario
mx-sv-per-007389,mx-sv-doc-002658,Heredero
mx-sv-per-007392,mx-sv-doc-002659,Vendedor (Con Poder)
mx-sv-per-007393,mx-sv-doc-002659,comprador
mx-sv-per-007394,mx-sv-doc-002659,Propietario
mx-sv-per-007395,mx-sv-doc-002659,Antiguo Propietario
mx-sv-per-007394,mx-sv-doc-002659,Otorgante Del Poder
mx-sv-per-007036,mx-sv-doc-002660,Vendedor
mx-sv-per-003211,mx-sv-doc-002660,comprador
mx-sv-per-003359,mx-sv-doc-002661,Vendedor
mx-sv-per-003504,mx-sv-doc-002661,comprador
mx-sv-per-002915,mx-sv-doc-002662,Vendedor
mx-sv-per-003464,mx-sv-doc-002662,comprador
mx-sv-per-007400,mx-sv-doc-002663,Vendedor
mx-sv-per-007401,mx-sv-doc-002663,intermediario
mx-sv-per-003344,mx-sv-doc-002663,comprador
mx-sv-per-007404,mx-sv-doc-002666,Vendedor
mx-sv-per-007123,mx-sv-doc-002666,comprador
mx-sv-per-007406,mx-sv-doc-002667,Vendedor
mx-sv-per-003461,mx-sv-doc-002667,comprador
mx-sv-per-007076,mx-sv-doc-002668,Vendedor
mx-sv-per-007408,mx-sv-doc-002668,comprador
mx-sv-per-007410,mx-sv-doc-002669,Vendedor
mx-sv-per-007411,mx-sv-doc-002669,comprador
mx-sv-per-007410,mx-sv-doc-002670,Vendedor
mx-sv-per-007413,mx-sv-doc-002670,comprador
mx-sv-per-007422,mx-sv-doc-002674,Vendedor
mx-sv-per-007419,mx-sv-doc-002674,comprador
mx-sv-per-007424,mx-sv-doc-002675,Vendedor
mx-sv-per-003999,mx-sv-doc-002675,comprador
mx-sv-per-007426,mx-sv-doc-002676,Vendedor
mx-sv-per-007427,mx-sv-doc-002676,intermediario
mx-sv-per-007428,mx-sv-doc-002676,comprador
mx-sv-per-002930,mx-sv-doc-002677,Vendedor
mx-sv-per-003263,mx-sv-doc-002677,intermediario
mx-sv-per-005703,mx-sv-doc-002677,comprador
mx-sv-per-003454,mx-sv-doc-002678,Vendedor
mx-sv-per-007105,mx-sv-doc-002678,comprador
mx-sv-per-002679,mx-sv-doc-002679,Dueño Difunto
mx-sv-per-007432,mx-sv-doc-002679,Albacea
mx-sv-per-003005,mx-sv-doc-002679,comprador
mx-sv-per-007043,mx-sv-doc-002680,Vendedor
mx-sv-per-003787,mx-sv-doc-002680,comprador
mx-sv-per-007434,mx-sv-doc-002681,Vendedor
mx-sv-per-007435,mx-sv-doc-002681,comprador
mx-sv-per-007437,mx-sv-doc-002682,Vendedor
mx-sv-per-006555,mx-sv-doc-002682,comprador
mx-sv-per-007439,mx-sv-doc-002683,Vendedor
mx-sv-per-007440,mx-sv-doc-002683,comprador
mx-sv-per-007442,mx-sv-doc-002684,Vendedor
mx-sv-per-007067,mx-sv-doc-002684,intermediario
mx-sv-per-003454,mx-sv-doc-002684,comprador
mx-sv-per-007444,mx-sv-doc-002685,Vendedor
mx-sv-per-007445,mx-sv-doc-002685,comprador
mx-sv-per-007099,mx-sv-doc-002686,Vendedor
mx-sv-per-003454,mx-sv-doc-002686,intermediario
mx-sv-per-007448,mx-sv-doc-002686,comprador
mx-sv-per-007450,mx-sv-doc-002687,Vendedor
mx-sv-per-007067,mx-sv-doc-002687,intermediario
mx-sv-per-007451,mx-sv-doc-002687,comprador
mx-sv-per-007453,mx-sv-doc-002688,Vendedor
mx-sv-per-007454,mx-sv-doc-002688,intermediario
mx-sv-per-003464,mx-sv-doc-002688,comprador
mx-sv-per-003992,mx-sv-doc-002689,Dueño Difunto
mx-sv-per-003005,mx-sv-doc-002689,intermediario
mx-sv-per-002930,mx-sv-doc-002689,comprador
mx-sv-per-004011,mx-sv-doc-002690,Dueño Difunto
mx-sv-per-007457,mx-sv-doc-002690,comprador
mx-sv-per-003344,mx-sv-doc-002690,Albacea
mx-sv-per-004011,mx-sv-doc-002691,Dueño Difunto
mx-sv-per-003344,mx-sv-doc-002691,Albacea
mx-sv-per-007459,mx-sv-doc-002691,comprador
mx-sv-per-004011,mx-sv-doc-002692,Dueño Difunto
mx-sv-per-003344,mx-sv-doc-002692,Albacea
mx-sv-per-007113,mx-sv-doc-002692,comprador
mx-sv-per-004011,mx-sv-doc-002693,Dueño Difunto
mx-sv-per-003344,mx-sv-doc-002693,Albacea
mx-sv-per-003454,mx-sv-doc-002693,comprador
mx-sv-per-007464,mx-sv-doc-002694,Vendedor
mx-sv-per-007050,mx-sv-doc-002694,Vendedor
mx-sv-per-007465,mx-sv-doc-002694,comprador
mx-sv-per-003577,mx-sv-doc-002695,comprador
mx-sv-per-003005,mx-sv-doc-002695,Albacea
mx-sv-per-003992,mx-sv-doc-002695,Dueño Difunto
mx-sv-per-006178,mx-sv-doc-002696,Vendedor
mx-sv-per-007468,mx-sv-doc-002696,comprador
mx-sv-per-007410,mx-sv-doc-002697,Vendedor
mx-sv-per-007470,mx-sv-doc-002697,comprador
mx-sv-per-007444,mx-sv-doc-002698,Dueño Difunto
mx-sv-per-003654,mx-sv-doc-002698,Albacea
mx-sv-per-007472,mx-sv-doc-002698,comprador
mx-sv-per-007349,mx-sv-doc-002699,Vendedor
mx-sv-per-003739,mx-sv-doc-002699,Vendedor
mx-sv-per-007474,mx-sv-doc-002699,comprador
mx-sv-per-003992,mx-sv-doc-002700,Vendedor
mx-sv-per-001053,mx-sv-doc-002700,Vendedor
mx-sv-per-004051,mx-sv-doc-002700,comprador
mx-sv-per-006193,mx-sv-doc-002701,Vendedor
mx-sv-per-003344,mx-sv-doc-002701,intermediario
mx-sv-per-003735,mx-sv-doc-002701,comprador
mx-sv-per-003648,mx-sv-doc-002702,Vendedor
mx-sv-per-003741,mx-sv-doc-002702,comprador
mx-sv-per-004021,mx-sv-doc-002703,Dueño Difunto
mx-sv-per-007480,mx-sv-doc-002703,Albacea
mx-sv-per-007481,mx-sv-doc-002703,comprador
mx-sv-per-007884,mx-sv-doc-002841,otorgante
mx-sv-per-000743,mx-sv-doc-002841,dueño anterior
mx-sv-per-007099,mx-sv-doc-002704,Vendedor
mx-sv-per-007426,mx-sv-doc-002704,comprador
mx-sv-per-003207,mx-sv-doc-002705,Vendedor
mx-sv-per-007453,mx-sv-doc-002705,comprador
mx-sv-per-004056,mx-sv-doc-002706,Vendedor
mx-sv-per-003982,mx-sv-doc-002706,comprador
mx-sv-per-007486,mx-sv-doc-002707,Vendedor
mx-sv-per-003263,mx-sv-doc-002707,comprador
mx-sv-per-007450,mx-sv-doc-002708,Vendedor
mx-sv-per-007067,mx-sv-doc-002708,comprador
mx-sv-per-003005,mx-sv-doc-002709,Vendedor
mx-sv-per-007489,mx-sv-doc-002709,comprador
mx-sv-per-007491,mx-sv-doc-002710,Vendedor
mx-sv-per-007474,mx-sv-doc-002710,intermediario
mx-sv-per-002930,mx-sv-doc-002710,comprador
mx-sv-per-007067,mx-sv-doc-002711,Vendedor
mx-sv-per-006148,mx-sv-doc-002711,comprador
mx-sv-per-003252,mx-sv-doc-002712,Vendedor
mx-sv-per-006148,mx-sv-doc-002712,comprador
mx-sv-per-007468,mx-sv-doc-002713,Albacea
mx-sv-per-006181,mx-sv-doc-002713,comprador
mx-sv-per-006178,mx-sv-doc-002713,Dueño Difunto
mx-sv-per-006605,mx-sv-doc-002714,Vendedor
mx-sv-per-003005,mx-sv-doc-002714,comprador
mx-sv-per-002187,mx-sv-doc-002715,Vendedor
mx-sv-per-007468,mx-sv-doc-002715,comprador
mx-sv-per-007504,mx-sv-doc-002716,Vendedor
mx-sv-per-007408,mx-sv-doc-002716,comprador
mx-sv-per-007506,mx-sv-doc-002717,Vendedor
mx-sv-per-007507,mx-sv-doc-002717,intermediario
mx-sv-per-007508,mx-sv-doc-002717,comprador
mx-sv-per-007510,mx-sv-doc-002718,Vendedor
mx-sv-per-003252,mx-sv-doc-002718,comprador
mx-sv-per-000940,mx-sv-doc-002842,otorgante
mx-sv-per-007886,mx-sv-doc-002842,dueño del esclavizado
mx-sv-per-007895,mx-sv-doc-002842,otorgante
mx-sv-per-007896,mx-sv-doc-002842,dueño anterior
mx-sv-per-007886,mx-sv-doc-002842,otorgante
mx-sv-per-007340,mx-sv-doc-002719,Vendedor
mx-sv-per-007512,mx-sv-doc-002719,comprador
mx-sv-per-007408,mx-sv-doc-002721,Vendedor
mx-sv-per-007340,mx-sv-doc-002721,comprador
mx-sv-per-007340,mx-sv-doc-002722,Vendedor
mx-sv-per-007520,mx-sv-doc-002722,comprador
mx-sv-per-006555,mx-sv-doc-002946,Vendedor
mx-sv-per-003005,mx-sv-doc-002946,comprador
mx-sv-per-007522,mx-sv-doc-002723,Vendedor
mx-sv-per-003263,mx-sv-doc-002723,comprador
